Fecha;Variable;Valor;Código validación;Unidad
3/11/11 22:40;Temperatura  a 0.1m;8.61;1;ºC
3/11/11 22:50;Temperatura  a 0.1m;8.49;1;ºC
3/11/11 23:00;Temperatura  a 0.1m;8.47;1;ºC
3/11/11 23:10;Temperatura  a 0.1m;8.44;1;ºC
3/11/11 23:20;Temperatura  a 0.1m;8.49;1;ºC
3/11/11 23:30;Temperatura  a 0.1m;8.49;1;ºC
3/11/11 23:40;Temperatura  a 0.1m;8.49;1;ºC
3/11/11 23:50;Temperatura  a 0.1m;8.46;1;ºC
4/11/11 0:00;Temperatura  a 0.1m;8.46;1;ºC
4/11/11 0:10;Temperatura  a 0.1m;8.52;1;ºC
4/11/11 0:20;Temperatura  a 0.1m;8.60;1;ºC
4/11/11 0:30;Temperatura  a 0.1m;8.63;1;ºC
4/11/11 0:40;Temperatura  a 0.1m;8.63;1;ºC
4/11/11 0:50;Temperatura  a 0.1m;8.60;1;ºC
4/11/11 1:00;Temperatura  a 0.1m;8.57;1;ºC
4/11/11 1:10;Temperatura  a 0.1m;8.60;1;ºC
4/11/11 1:20;Temperatura  a 0.1m;8.58;1;ºC
4/11/11 1:30;Temperatura  a 0.1m;8.52;1;ºC
4/11/11 1:40;Temperatura  a 0.1m;8.58;1;ºC
4/11/11 1:50;Temperatura  a 0.1m;8.63;1;ºC
4/11/11 2:00;Temperatura  a 0.1m;8.57;1;ºC
4/11/11 2:10;Temperatura  a 0.1m;8.40;1;ºC
4/11/11 2:20;Temperatura  a 0.1m;8.47;1;ºC
4/11/11 2:30;Temperatura  a 0.1m;8.33;1;ºC
4/11/11 2:40;Temperatura  a 0.1m;8.34;1;ºC
4/11/11 2:50;Temperatura  a 0.1m;8.29;1;ºC
4/11/11 3:00;Temperatura  a 0.1m;8.29;1;ºC
4/11/11 3:10;Temperatura  a 0.1m;8.29;1;ºC
4/11/11 3:20;Temperatura  a 0.1m;7.98;1;ºC
4/11/11 3:30;Temperatura  a 0.1m;7.74;1;ºC
4/11/11 3:40;Temperatura  a 0.1m;7.56;1;ºC
4/11/11 3:50;Temperatura  a 0.1m;7.60;1;ºC
4/11/11 4:00;Temperatura  a 0.1m;7.59;1;ºC
4/11/11 4:10;Temperatura  a 0.1m;7.68;1;ºC
4/11/11 4:20;Temperatura  a 0.1m;7.82;1;ºC
4/11/11 4:30;Temperatura  a 0.1m;7.91;1;ºC
4/11/11 4:40;Temperatura  a 0.1m;7.94;1;ºC
4/11/11 4:50;Temperatura  a 0.1m;7.97;1;ºC
4/11/11 5:00;Temperatura  a 0.1m;7.97;1;ºC
4/11/11 5:10;Temperatura  a 0.1m;7.97;1;ºC
4/11/11 5:20;Temperatura  a 0.1m;8.01;1;ºC
4/11/11 5:30;Temperatura  a 0.1m;8.02;1;ºC
4/11/11 5:40;Temperatura  a 0.1m;7.95;1;ºC
4/11/11 5:50;Temperatura  a 0.1m;7.87;1;ºC
4/11/11 6:00;Temperatura  a 0.1m;7.90;1;ºC
4/11/11 6:10;Temperatura  a 0.1m;7.93;1;ºC
4/11/11 6:20;Temperatura  a 0.1m;7.92;1;ºC
4/11/11 6:30;Temperatura  a 0.1m;7.63;1;ºC
4/11/11 6:40;Temperatura  a 0.1m;7.42;1;ºC
4/11/11 6:50;Temperatura  a 0.1m;7.15;1;ºC
4/11/11 7:00;Temperatura  a 0.1m;6.92;1;ºC
4/11/11 7:10;Temperatura  a 0.1m;7.00;1;ºC
4/11/11 7:20;Temperatura  a 0.1m;6.97;1;ºC
4/11/11 7:30;Temperatura  a 0.1m;6.94;1;ºC
4/11/11 7:40;Temperatura  a 0.1m;6.82;1;ºC
4/11/11 7:50;Temperatura  a 0.1m;6.89;1;ºC
4/11/11 8:00;Temperatura  a 0.1m;7.00;1;ºC
4/11/11 8:10;Temperatura  a 0.1m;7.41;1;ºC
4/11/11 8:20;Temperatura  a 0.1m;8.00;1;ºC
4/11/11 8:30;Temperatura  a 0.1m;8.58;1;ºC
4/11/11 8:40;Temperatura  a 0.1m;8.48;1;ºC
4/11/11 8:50;Temperatura  a 0.1m;8.87;1;ºC
4/11/11 9:00;Temperatura  a 0.1m;9.18;1;ºC
4/11/11 9:10;Temperatura  a 0.1m;9.55;1;ºC
4/11/11 9:20;Temperatura  a 0.1m;10.49;1;ºC
4/11/11 9:30;Temperatura  a 0.1m;10.31;1;ºC
4/11/11 9:40;Temperatura  a 0.1m;11.18;1;ºC
4/11/11 9:50;Temperatura  a 0.1m;11.71;1;ºC
4/11/11 10:00;Temperatura  a 0.1m;11.15;1;ºC
4/11/11 10:10;Temperatura  a 0.1m;11.32;1;ºC
4/11/11 10:20;Temperatura  a 0.1m;11.42;1;ºC
4/11/11 10:30;Temperatura  a 0.1m;11.60;1;ºC
4/11/11 10:40;Temperatura  a 0.1m;11.98;1;ºC
4/11/11 10:50;Temperatura  a 0.1m;12.54;1;ºC
4/11/11 11:00;Temperatura  a 0.1m;13.44;1;ºC
4/11/11 11:10;Temperatura  a 0.1m;13.95;1;ºC
4/11/11 11:20;Temperatura  a 0.1m;14.20;1;ºC
4/11/11 11:30;Temperatura  a 0.1m;14.60;1;ºC
4/11/11 11:40;Temperatura  a 0.1m;15.73;1;ºC
4/11/11 11:50;Temperatura  a 0.1m;16.09;1;ºC
4/11/11 12:00;Temperatura  a 0.1m;15.67;1;ºC
4/11/11 12:10;Temperatura  a 0.1m;16.40;1;ºC
4/11/11 12:20;Temperatura  a 0.1m;16.72;1;ºC
4/11/11 12:30;Temperatura  a 0.1m;14.27;1;ºC
4/11/11 12:40;Temperatura  a 0.1m;15.19;1;ºC
4/11/11 12:50;Temperatura  a 0.1m;12.91;1;ºC
4/11/11 13:00;Temperatura  a 0.1m;12.23;1;ºC
4/11/11 13:10;Temperatura  a 0.1m;11.75;1;ºC
4/11/11 13:20;Temperatura  a 0.1m;11.48;1;ºC
4/11/11 13:30;Temperatura  a 0.1m;11.19;1;ºC
4/11/11 13:40;Temperatura  a 0.1m;11.16;1;ºC
4/11/11 13:50;Temperatura  a 0.1m;11.53;1;ºC
4/11/11 14:00;Temperatura  a 0.1m;12.69;1;ºC
4/11/11 14:10;Temperatura  a 0.1m;13.91;1;ºC
4/11/11 14:20;Temperatura  a 0.1m;13.30;1;ºC
4/11/11 14:30;Temperatura  a 0.1m;11.91;1;ºC
4/11/11 14:40;Temperatura  a 0.1m;11.43;1;ºC
4/11/11 14:50;Temperatura  a 0.1m;11.69;1;ºC
4/11/11 15:00;Temperatura  a 0.1m;11.74;1;ºC
4/11/11 15:10;Temperatura  a 0.1m;11.55;1;ºC
4/11/11 15:20;Temperatura  a 0.1m;11.43;1;ºC
4/11/11 15:30;Temperatura  a 0.1m;11.38;1;ºC
4/11/11 15:40;Temperatura  a 0.1m;11.26;1;ºC
4/11/11 15:50;Temperatura  a 0.1m;11.42;1;ºC
4/11/11 16:00;Temperatura  a 0.1m;12.29;1;ºC
4/11/11 16:10;Temperatura  a 0.1m;12.40;1;ºC
4/11/11 16:20;Temperatura  a 0.1m;11.20;1;ºC
4/11/11 16:30;Temperatura  a 0.1m;10.85;1;ºC
4/11/11 16:40;Temperatura  a 0.1m;10.60;1;ºC
4/11/11 16:50;Temperatura  a 0.1m;10.45;1;ºC
4/11/11 17:00;Temperatura  a 0.1m;10.45;1;ºC
4/11/11 17:10;Temperatura  a 0.1m;10.36;1;ºC
4/11/11 17:20;Temperatura  a 0.1m;10.31;1;ºC
4/11/11 17:30;Temperatura  a 0.1m;10.02;1;ºC
4/11/11 17:40;Temperatura  a 0.1m;9.78;1;ºC
4/11/11 17:50;Temperatura  a 0.1m;9.64;1;ºC
4/11/11 18:00;Temperatura  a 0.1m;9.47;1;ºC
4/11/11 18:10;Temperatura  a 0.1m;9.33;1;ºC
4/11/11 18:20;Temperatura  a 0.1m;9.47;1;ºC
4/11/11 18:30;Temperatura  a 0.1m;9.38;1;ºC
4/11/11 18:40;Temperatura  a 0.1m;9.30;1;ºC
4/11/11 18:50;Temperatura  a 0.1m;9.19;1;ºC
4/11/11 19:00;Temperatura  a 0.1m;8.84;1;ºC
4/11/11 19:10;Temperatura  a 0.1m;8.55;1;ºC
4/11/11 19:20;Temperatura  a 0.1m;8.45;1;ºC
4/11/11 19:30;Temperatura  a 0.1m;8.70;1;ºC
4/11/11 19:40;Temperatura  a 0.1m;8.90;1;ºC
4/11/11 19:50;Temperatura  a 0.1m;8.73;1;ºC
4/11/11 20:00;Temperatura  a 0.1m;8.89;1;ºC
4/11/11 20:10;Temperatura  a 0.1m;8.34;1;ºC
4/11/11 20:20;Temperatura  a 0.1m;7.97;1;ºC
4/11/11 20:30;Temperatura  a 0.1m;7.94;1;ºC
4/11/11 20:40;Temperatura  a 0.1m;7.95;1;ºC
4/11/11 20:50;Temperatura  a 0.1m;8.03;1;ºC
4/11/11 21:00;Temperatura  a 0.1m;7.84;1;ºC
4/11/11 21:10;Temperatura  a 0.1m;7.95;1;ºC
4/11/11 21:20;Temperatura  a 0.1m;7.81;1;ºC
4/11/11 21:30;Temperatura  a 0.1m;7.75;1;ºC
4/11/11 21:40;Temperatura  a 0.1m;7.89;1;ºC
4/11/11 21:50;Temperatura  a 0.1m;7.82;1;ºC
4/11/11 22:00;Temperatura  a 0.1m;7.89;1;ºC
4/11/11 22:10;Temperatura  a 0.1m;7.74;1;ºC
4/11/11 22:20;Temperatura  a 0.1m;7.52;1;ºC
4/11/11 22:30;Temperatura  a 0.1m;7.67;1;ºC
4/11/11 22:40;Temperatura  a 0.1m;7.81;1;ºC
4/11/11 22:50;Temperatura  a 0.1m;7.97;1;ºC
4/11/11 23:00;Temperatura  a 0.1m;8.00;1;ºC
4/11/11 23:10;Temperatura  a 0.1m;8.12;1;ºC
4/11/11 23:20;Temperatura  a 0.1m;8.15;1;ºC
4/11/11 23:30;Temperatura  a 0.1m;8.19;1;ºC
4/11/11 23:40;Temperatura  a 0.1m;8.23;1;ºC
4/11/11 23:50;Temperatura  a 0.1m;8.15;1;ºC
5/11/11 0:00;Temperatura  a 0.1m;8.07;1;ºC
5/11/11 0:10;Temperatura  a 0.1m;8.05;1;ºC
5/11/11 0:20;Temperatura  a 0.1m;8.02;1;ºC
5/11/11 0:30;Temperatura  a 0.1m;8.05;1;ºC
5/11/11 0:40;Temperatura  a 0.1m;8.14;1;ºC
5/11/11 0:50;Temperatura  a 0.1m;8.14;1;ºC
5/11/11 1:00;Temperatura  a 0.1m;8.05;1;ºC
5/11/11 1:10;Temperatura  a 0.1m;8.02;1;ºC
5/11/11 1:20;Temperatura  a 0.1m;7.98;1;ºC
5/11/11 1:30;Temperatura  a 0.1m;7.87;1;ºC
5/11/11 1:40;Temperatura  a 0.1m;7.74;1;ºC
5/11/11 1:50;Temperatura  a 0.1m;7.62;1;ºC
5/11/11 2:00;Temperatura  a 0.1m;7.53;1;ºC
5/11/11 2:10;Temperatura  a 0.1m;7.67;1;ºC
5/11/11 2:20;Temperatura  a 0.1m;7.63;1;ºC
5/11/11 2:30;Temperatura  a 0.1m;7.61;1;ºC
5/11/11 2:40;Temperatura  a 0.1m;7.38;1;ºC
5/11/11 2:50;Temperatura  a 0.1m;7.19;1;ºC
5/11/11 3:00;Temperatura  a 0.1m;7.08;1;ºC
5/11/11 3:10;Temperatura  a 0.1m;6.89;1;ºC
5/11/11 3:20;Temperatura  a 0.1m;6.71;1;ºC
5/11/11 3:30;Temperatura  a 0.1m;7.05;1;ºC
5/11/11 3:40;Temperatura  a 0.1m;7.30;1;ºC
5/11/11 3:50;Temperatura  a 0.1m;7.46;1;ºC
5/11/11 4:00;Temperatura  a 0.1m;7.71;1;ºC
5/11/11 4:10;Temperatura  a 0.1m;7.70;1;ºC
5/11/11 4:20;Temperatura  a 0.1m;7.61;1;ºC
5/11/11 4:30;Temperatura  a 0.1m;7.44;1;ºC
5/11/11 4:40;Temperatura  a 0.1m;7.10;1;ºC
5/11/11 4:50;Temperatura  a 0.1m;6.66;1;ºC
5/11/11 5:00;Temperatura  a 0.1m;6.24;1;ºC
5/11/11 5:10;Temperatura  a 0.1m;6.29;1;ºC
5/11/11 5:20;Temperatura  a 0.1m;6.34;1;ºC
5/11/11 5:30;Temperatura  a 0.1m;6.21;1;ºC
5/11/11 5:40;Temperatura  a 0.1m;6.73;1;ºC
5/11/11 5:50;Temperatura  a 0.1m;7.24;1;ºC
5/11/11 6:00;Temperatura  a 0.1m;6.98;1;ºC
5/11/11 6:10;Temperatura  a 0.1m;7.22;1;ºC
5/11/11 6:20;Temperatura  a 0.1m;7.37;1;ºC
5/11/11 6:30;Temperatura  a 0.1m;7.26;1;ºC
5/11/11 6:40;Temperatura  a 0.1m;7.10;1;ºC
5/11/11 6:50;Temperatura  a 0.1m;7.00;1;ºC
5/11/11 7:00;Temperatura  a 0.1m;6.84;1;ºC
5/11/11 7:10;Temperatura  a 0.1m;6.53;1;ºC
5/11/11 7:20;Temperatura  a 0.1m;6.24;1;ºC
5/11/11 7:30;Temperatura  a 0.1m;6.19;1;ºC
5/11/11 7:40;Temperatura  a 0.1m;6.77;1;ºC
5/11/11 7:50;Temperatura  a 0.1m;7.24;1;ºC
5/11/11 8:00;Temperatura  a 0.1m;7.24;1;ºC
5/11/11 8:10;Temperatura  a 0.1m;7.53;1;ºC
5/11/11 8:20;Temperatura  a 0.1m;7.30;1;ºC
5/11/11 8:30;Temperatura  a 0.1m;7.82;1;ºC
5/11/11 8:40;Temperatura  a 0.1m;9.54;1;ºC
5/11/11 8:50;Temperatura  a 0.1m;9.46;1;ºC
5/11/11 9:00;Temperatura  a 0.1m;9.14;1;ºC
5/11/11 9:10;Temperatura  a 0.1m;9.80;1;ºC
5/11/11 9:20;Temperatura  a 0.1m;10.56;1;ºC
5/11/11 9:30;Temperatura  a 0.1m;10.99;1;ºC
5/11/11 9:40;Temperatura  a 0.1m;11.97;1;ºC
5/11/11 9:50;Temperatura  a 0.1m;13.67;1;ºC
5/11/11 10:00;Temperatura  a 0.1m;13.80;1;ºC
5/11/11 10:10;Temperatura  a 0.1m;13.40;1;ºC
5/11/11 10:20;Temperatura  a 0.1m;11.68;1;ºC
5/11/11 10:30;Temperatura  a 0.1m;13.65;1;ºC
5/11/11 10:40;Temperatura  a 0.1m;12.30;1;ºC
5/11/11 10:50;Temperatura  a 0.1m;10.42;1;ºC
5/11/11 11:00;Temperatura  a 0.1m;9.76;1;ºC
5/11/11 11:10;Temperatura  a 0.1m;10.32;1;ºC
5/11/11 11:20;Temperatura  a 0.1m;12.62;1;ºC
5/11/11 11:30;Temperatura  a 0.1m;14.82;1;ºC
5/11/11 11:40;Temperatura  a 0.1m;15.60;1;ºC
5/11/11 11:50;Temperatura  a 0.1m;12.10;1;ºC
5/11/11 12:00;Temperatura  a 0.1m;11.36;1;ºC
5/11/11 12:10;Temperatura  a 0.1m;12.04;1;ºC
5/11/11 12:20;Temperatura  a 0.1m;13.38;1;ºC
5/11/11 12:30;Temperatura  a 0.1m;15.13;1;ºC
5/11/11 12:40;Temperatura  a 0.1m;14.90;1;ºC
5/11/11 12:50;Temperatura  a 0.1m;15.41;1;ºC
5/11/11 13:00;Temperatura  a 0.1m;15.46;1;ºC
5/11/11 13:10;Temperatura  a 0.1m;15.34;1;ºC
5/11/11 13:20;Temperatura  a 0.1m;16.04;1;ºC
5/11/11 13:30;Temperatura  a 0.1m;14.94;1;ºC
5/11/11 13:40;Temperatura  a 0.1m;13.18;1;ºC
5/11/11 13:50;Temperatura  a 0.1m;14.69;1;ºC
5/11/11 14:00;Temperatura  a 0.1m;14.29;1;ºC
5/11/11 14:10;Temperatura  a 0.1m;13.51;1;ºC
5/11/11 14:20;Temperatura  a 0.1m;12.52;1;ºC
5/11/11 14:30;Temperatura  a 0.1m;12.48;1;ºC
5/11/11 14:40;Temperatura  a 0.1m;12.41;1;ºC
5/11/11 14:50;Temperatura  a 0.1m;13.75;1;ºC
5/11/11 15:00;Temperatura  a 0.1m;15.70;1;ºC
5/11/11 15:10;Temperatura  a 0.1m;14.88;1;ºC
5/11/11 15:20;Temperatura  a 0.1m;13.19;1;ºC
5/11/11 15:30;Temperatura  a 0.1m;12.38;1;ºC
5/11/11 15:40;Temperatura  a 0.1m;13.76;1;ºC
5/11/11 15:50;Temperatura  a 0.1m;12.76;1;ºC
5/11/11 16:00;Temperatura  a 0.1m;11.28;1;ºC
5/11/11 16:10;Temperatura  a 0.1m;11.19;1;ºC
5/11/11 16:20;Temperatura  a 0.1m;11.75;1;ºC
5/11/11 16:30;Temperatura  a 0.1m;11.13;1;ºC
5/11/11 16:40;Temperatura  a 0.1m;10.54;1;ºC
5/11/11 16:50;Temperatura  a 0.1m;10.56;1;ºC
5/11/11 17:00;Temperatura  a 0.1m;10.39;1;ºC
5/11/11 17:10;Temperatura  a 0.1m;10.00;1;ºC
5/11/11 17:20;Temperatura  a 0.1m;9.46;1;ºC
5/11/11 17:30;Temperatura  a 0.1m;9.31;1;ºC
5/11/11 17:40;Temperatura  a 0.1m;9.33;1;ºC
5/11/11 17:50;Temperatura  a 0.1m;9.10;1;ºC
5/11/11 18:00;Temperatura  a 0.1m;8.96;1;ºC
5/11/11 18:10;Temperatura  a 0.1m;8.96;1;ºC
5/11/11 18:20;Temperatura  a 0.1m;9.02;1;ºC
5/11/11 18:30;Temperatura  a 0.1m;8.67;1;ºC
5/11/11 18:40;Temperatura  a 0.1m;8.49;1;ºC
5/11/11 18:50;Temperatura  a 0.1m;8.20;1;ºC
5/11/11 19:00;Temperatura  a 0.1m;8.42;1;ºC
5/11/11 19:10;Temperatura  a 0.1m;8.22;1;ºC
5/11/11 19:20;Temperatura  a 0.1m;8.12;1;ºC
5/11/11 19:30;Temperatura  a 0.1m;8.06;1;ºC
5/11/11 19:40;Temperatura  a 0.1m;8.08;1;ºC
5/11/11 19:50;Temperatura  a 0.1m;7.78;1;ºC
5/11/11 20:00;Temperatura  a 0.1m;7.36;1;ºC
5/11/11 20:10;Temperatura  a 0.1m;7.69;1;ºC
5/11/11 20:20;Temperatura  a 0.1m;7.42;1;ºC
5/11/11 20:30;Temperatura  a 0.1m;7.20;1;ºC
5/11/11 20:40;Temperatura  a 0.1m;7.44;1;ºC
5/11/11 20:50;Temperatura  a 0.1m;7.19;1;ºC
5/11/11 21:00;Temperatura  a 0.1m;7.12;1;ºC
5/11/11 21:10;Temperatura  a 0.1m;6.93;1;ºC
5/11/11 21:20;Temperatura  a 0.1m;6.73;1;ºC
5/11/11 21:30;Temperatura  a 0.1m;6.46;1;ºC
5/11/11 21:40;Temperatura  a 0.1m;6.61;1;ºC
5/11/11 21:50;Temperatura  a 0.1m;6.50;1;ºC
5/11/11 22:00;Temperatura  a 0.1m;6.44;1;ºC
5/11/11 22:10;Temperatura  a 0.1m;6.57;1;ºC
5/11/11 22:20;Temperatura  a 0.1m;6.92;1;ºC
5/11/11 22:30;Temperatura  a 0.1m;6.86;1;ºC
5/11/11 22:40;Temperatura  a 0.1m;7.11;1;ºC
5/11/11 22:50;Temperatura  a 0.1m;7.13;1;ºC
5/11/11 23:00;Temperatura  a 0.1m;6.98;1;ºC
5/11/11 23:10;Temperatura  a 0.1m;7.30;1;ºC
5/11/11 23:20;Temperatura  a 0.1m;7.28;1;ºC
5/11/11 23:30;Temperatura  a 0.1m;6.90;1;ºC
5/11/11 23:40;Temperatura  a 0.1m;7.18;1;ºC
5/11/11 23:50;Temperatura  a 0.1m;6.78;1;ºC
6/11/11 0:00;Temperatura  a 0.1m;6.51;1;ºC
6/11/11 0:10;Temperatura  a 0.1m;6.54;1;ºC
6/11/11 0:20;Temperatura  a 0.1m;6.34;1;ºC
6/11/11 0:30;Temperatura  a 0.1m;5.84;1;ºC
6/11/11 0:40;Temperatura  a 0.1m;5.71;1;ºC
6/11/11 0:50;Temperatura  a 0.1m;5.77;1;ºC
6/11/11 1:00;Temperatura  a 0.1m;5.54;1;ºC
6/11/11 1:10;Temperatura  a 0.1m;5.42;1;ºC
6/11/11 1:20;Temperatura  a 0.1m;5.43;1;ºC
6/11/11 1:30;Temperatura  a 0.1m;5.60;1;ºC
6/11/11 1:40;Temperatura  a 0.1m;5.60;1;ºC
6/11/11 1:50;Temperatura  a 0.1m;5.95;1;ºC
6/11/11 2:00;Temperatura  a 0.1m;6.13;1;ºC
6/11/11 2:10;Temperatura  a 0.1m;6.23;1;ºC
6/11/11 2:20;Temperatura  a 0.1m;6.41;1;ºC
6/11/11 2:30;Temperatura  a 0.1m;6.64;1;ºC
6/11/11 2:40;Temperatura  a 0.1m;6.66;1;ºC
6/11/11 2:50;Temperatura  a 0.1m;6.64;1;ºC
6/11/11 3:00;Temperatura  a 0.1m;6.72;1;ºC
6/11/11 3:10;Temperatura  a 0.1m;6.93;1;ºC
6/11/11 3:20;Temperatura  a 0.1m;6.96;1;ºC
6/11/11 3:30;Temperatura  a 0.1m;6.78;1;ºC
6/11/11 3:40;Temperatura  a 0.1m;6.47;1;ºC
6/11/11 3:50;Temperatura  a 0.1m;5.96;1;ºC
6/11/11 4:00;Temperatura  a 0.1m;6.13;1;ºC
6/11/11 4:10;Temperatura  a 0.1m;6.05;1;ºC
6/11/11 4:20;Temperatura  a 0.1m;5.94;1;ºC
6/11/11 4:30;Temperatura  a 0.1m;6.18;1;ºC
6/11/11 4:40;Temperatura  a 0.1m;5.69;1;ºC
6/11/11 4:50;Temperatura  a 0.1m;5.59;1;ºC
6/11/11 5:00;Temperatura  a 0.1m;5.58;1;ºC
6/11/11 5:10;Temperatura  a 0.1m;5.43;1;ºC
6/11/11 5:20;Temperatura  a 0.1m;5.48;1;ºC
6/11/11 5:30;Temperatura  a 0.1m;5.12;1;ºC
6/11/11 5:40;Temperatura  a 0.1m;5.21;1;ºC
6/11/11 5:50;Temperatura  a 0.1m;5.10;1;ºC
6/11/11 6:00;Temperatura  a 0.1m;5.18;1;ºC
6/11/11 6:10;Temperatura  a 0.1m;5.52;1;ºC
6/11/11 6:20;Temperatura  a 0.1m;6.24;1;ºC
6/11/11 6:30;Temperatura  a 0.1m;6.28;1;ºC
6/11/11 6:40;Temperatura  a 0.1m;6.41;1;ºC
6/11/11 6:50;Temperatura  a 0.1m;6.13;1;ºC
6/11/11 7:00;Temperatura  a 0.1m;5.99;1;ºC
6/11/11 7:10;Temperatura  a 0.1m;5.91;1;ºC
6/11/11 7:20;Temperatura  a 0.1m;5.81;1;ºC
6/11/11 7:30;Temperatura  a 0.1m;5.68;1;ºC
6/11/11 7:40;Temperatura  a 0.1m;5.41;1;ºC
6/11/11 7:50;Temperatura  a 0.1m;5.37;1;ºC
6/11/11 8:00;Temperatura  a 0.1m;5.37;1;ºC
6/11/11 8:10;Temperatura  a 0.1m;6.09;1;ºC
6/11/11 8:20;Temperatura  a 0.1m;6.62;1;ºC
6/11/11 8:30;Temperatura  a 0.1m;7.74;1;ºC
6/11/11 8:40;Temperatura  a 0.1m;8.01;1;ºC
6/11/11 8:50;Temperatura  a 0.1m;8.71;1;ºC
6/11/11 9:00;Temperatura  a 0.1m;9.27;1;ºC
6/11/11 9:10;Temperatura  a 0.1m;9.86;1;ºC
6/11/11 9:20;Temperatura  a 0.1m;10.26;1;ºC
6/11/11 9:30;Temperatura  a 0.1m;10.94;1;ºC
6/11/11 9:40;Temperatura  a 0.1m;11.33;1;ºC
6/11/11 9:50;Temperatura  a 0.1m;12.18;1;ºC
6/11/11 10:00;Temperatura  a 0.1m;11.06;1;ºC
6/11/11 10:10;Temperatura  a 0.1m;11.84;1;ºC
6/11/11 10:20;Temperatura  a 0.1m;13.20;1;ºC
6/11/11 10:30;Temperatura  a 0.1m;14.78;1;ºC
6/11/11 10:40;Temperatura  a 0.1m;12.68;1;ºC
6/11/11 10:50;Temperatura  a 0.1m;11.99;1;ºC
6/11/11 11:00;Temperatura  a 0.1m;11.52;1;ºC
6/11/11 11:10;Temperatura  a 0.1m;11.88;1;ºC
6/11/11 11:20;Temperatura  a 0.1m;11.91;1;ºC
6/11/11 11:30;Temperatura  a 0.1m;12.45;1;ºC
6/11/11 11:40;Temperatura  a 0.1m;13.47;1;ºC
6/11/11 11:50;Temperatura  a 0.1m;14.83;1;ºC
6/11/11 12:00;Temperatura  a 0.1m;14.33;1;ºC
6/11/11 12:10;Temperatura  a 0.1m;15.35;1;ºC
6/11/11 12:20;Temperatura  a 0.1m;15.78;1;ºC
6/11/11 12:30;Temperatura  a 0.1m;12.94;1;ºC
6/11/11 12:40;Temperatura  a 0.1m;14.44;1;ºC
6/11/11 12:50;Temperatura  a 0.1m;14.69;1;ºC
6/11/11 13:00;Temperatura  a 0.1m;13.05;1;ºC
6/11/11 13:10;Temperatura  a 0.1m;15.00;1;ºC
6/11/11 13:20;Temperatura  a 0.1m;15.39;1;ºC
6/11/11 13:30;Temperatura  a 0.1m;15.94;1;ºC
6/11/11 13:40;Temperatura  a 0.1m;13.26;1;ºC
6/11/11 13:50;Temperatura  a 0.1m;14.15;1;ºC
6/11/11 14:00;Temperatura  a 0.1m;13.20;1;ºC
6/11/11 14:10;Temperatura  a 0.1m;14.81;1;ºC
6/11/11 14:20;Temperatura  a 0.1m;15.11;1;ºC
6/11/11 14:30;Temperatura  a 0.1m;14.64;1;ºC
6/11/11 14:40;Temperatura  a 0.1m;15.06;1;ºC
6/11/11 14:50;Temperatura  a 0.1m;14.89;1;ºC
6/11/11 15:00;Temperatura  a 0.1m;12.73;1;ºC
6/11/11 15:10;Temperatura  a 0.1m;12.38;1;ºC
6/11/11 15:20;Temperatura  a 0.1m;13.57;1;ºC
6/11/11 15:30;Temperatura  a 0.1m;13.51;1;ºC
6/11/11 15:40;Temperatura  a 0.1m;11.79;1;ºC
6/11/11 15:50;Temperatura  a 0.1m;11.70;1;ºC
6/11/11 16:00;Temperatura  a 0.1m;11.48;1;ºC
6/11/11 16:10;Temperatura  a 0.1m;11.61;1;ºC
6/11/11 16:20;Temperatura  a 0.1m;11.78;1;ºC
6/11/11 16:30;Temperatura  a 0.1m;11.38;1;ºC
6/11/11 16:40;Temperatura  a 0.1m;10.95;1;ºC
6/11/11 16:50;Temperatura  a 0.1m;10.34;1;ºC
6/11/11 17:00;Temperatura  a 0.1m;9.80;1;ºC
6/11/11 17:10;Temperatura  a 0.1m;9.47;1;ºC
6/11/11 17:20;Temperatura  a 0.1m;9.30;1;ºC
6/11/11 17:30;Temperatura  a 0.1m;9.13;1;ºC
6/11/11 17:40;Temperatura  a 0.1m;8.88;1;ºC
6/11/11 17:50;Temperatura  a 0.1m;8.70;1;ºC
6/11/11 18:00;Temperatura  a 0.1m;8.64;1;ºC
6/11/11 18:10;Temperatura  a 0.1m;8.44;1;ºC
6/11/11 18:20;Temperatura  a 0.1m;8.30;1;ºC
6/11/11 18:30;Temperatura  a 0.1m;8.25;1;ºC
6/11/11 18:40;Temperatura  a 0.1m;8.18;1;ºC
6/11/11 18:50;Temperatura  a 0.1m;8.27;1;ºC
6/11/11 19:00;Temperatura  a 0.1m;8.48;1;ºC
6/11/11 19:10;Temperatura  a 0.1m;8.52;1;ºC
6/11/11 19:20;Temperatura  a 0.1m;8.37;1;ºC
6/11/11 19:30;Temperatura  a 0.1m;7.99;1;ºC
6/11/11 19:40;Temperatura  a 0.1m;7.96;1;ºC
6/11/11 19:50;Temperatura  a 0.1m;7.81;1;ºC
6/11/11 20:00;Temperatura  a 0.1m;7.70;1;ºC
6/11/11 20:10;Temperatura  a 0.1m;7.75;1;ºC
6/11/11 20:20;Temperatura  a 0.1m;7.59;1;ºC
6/11/11 20:30;Temperatura  a 0.1m;7.53;1;ºC
6/11/11 20:40;Temperatura  a 0.1m;7.37;1;ºC
6/11/11 20:50;Temperatura  a 0.1m;7.24;1;ºC
6/11/11 21:00;Temperatura  a 0.1m;7.12;1;ºC
